lexeme	lila_lemma	wikibase_entry
u0661	130201	L18200
u0685	130229	L18201
u0688	130232	L18202
u0691	130235	L18203
u0698	130243	L18204
u0707	130252	L18205
u0725	130270	L18206
u0730	130276	L18207
u0744	130292	L18208
u0751	130301	L18209
u0757	130307	L18210
u0757_sc	130308	L18211
u0772	130326	L18212
u0782	130338	L18213
u0784	130340	L18214
u0787	130343	L18215
u0807	130363	L18216
u0823	130380	L18217
u0826	130383	L18218
u0827	130384	L18219
u0831	130389	L18220
u0862	130423	L18221
u0865	130426	L18222
u0872	130433	L18223
u0888	130449	L18224
u0894	130456	L18225
u0904	130467	L18226
u0909	130472	L18227
u0919	130482	L18228
u0921	130485	L18229
u0942	130506	L18230
u0961	130526	L18231
u0977	130542	L18232
u0979	130544	L18233
u0982	130548	L18234
u0984	130551	L18235
u0985	130552	L18236
u0985_sc	130553	L18237
u0991	130559	L18238
u0995	130564	L18239
u0997	130566	L18240
u1006	130575	L18241
u1013	130582	L18242
u1017	130586	L18243
u1019	130588	L18244
u1068	130640	L18245
u1073	130645	L18246
u1079	130651	L18247
u1086	130658	L18248
u1091	130663	L18249
u1111	130685	L18250
u1131	130705	L18251
u1148	130725	L18252
u1149	130726	L18253
u1151	130728	L18254
u1152	130729	L18255
u1165	130743	L18256
u1167	130745	L18257
u1168	130746	L18258
u1188	130766	L18259
u1202	130780	L18260
u1211	130789	L18261
u1214	130793	L18262
u1222	130801	L18263
u1227	130805	L18264
u1252	130831	L18265
u1257	130837	L18266
u1266	130847	L18267
u1276	130859	L18268
u1285	130868	L18269
u1297	130882	L18270
u1299	130884	L18271
u1302	130888	L18272
u1305	130891	L18273
u1310	130897	L18274
u1317	130904	L18275
u1353	130944	L18276
u1363	130954	L18277
u1370	130961	L18278
u1377	130968	L18279
u1380	130971	L18280
u1393	130983	L18281
u7247	131021	L18282
u9015	131033	L18283
u9158	131039	L18284
u9161	131042	L18285
u9162	131043	L18286
u9366	131060	L18287
u9490	131068	L18288
u9545	131072	L18289
u9573	131073	L18290
u9574	131074	L18291
u9635	131087	L18292
u9720	131089	L18293
z0009	131194	L18294
z0026	131215	L18295
z0027	131216	L18296
z0028	131217	L18297
