token	linked_form
Q25344	L33062-F152
Q70547	L33062-F152
Q26832	L32308-F1
Q23611	L29846-F417
Q1616	L26897-F5
Q64539	L33327-F4
Q55463	L32760-F198
Q51243	L29831-F96
Q59086	L33992-F14
Q28263	L33585-F121
Q22621	L33992-F14
Q38457	L33992-F14
Q42993	L29831-F105
Q50047	L29942-F1
Q34747	L33992-F14
Q68343	L29846-F135
Q57815	L33176-F563
Q51324	L33992-F5
Q55747	L29942-F270
Q67995	L31870-F4
Q54580	L34638-F6
Q12856	L29048-F3
Q12856	L29049-F4
Q66745	L29942-F1
Q48762	L33992-F1
Q30905	L34638-F6
Q26441	L29942-F1
Q25971	L29859-F193
Q1604	L26897-F5
Q63274	L33923-F407
Q1621	L26897-F5
Q53819	L33992-F5
Q61347	L34638-F6
Q9251	L28296-F4
Q42574	L34638-F156
Q50213	L33992-F14
Q23104	L34638-F6
Q16339	L33992-F14
Q1669	L26902-F1
Q21860	L32321-F4
Q38007	L29846-F126
Q37768	L32321-F82
Q39408	L33992-F14
Q55635	L31801-F218
Q26528	L33992-F5
Q1634	L26897-F1
Q46465	L32321-F82
Q65065	L32678-F175
Q47391	L34570-F68
Q44637	L29846-F135
Q2046	L26989-F236
Q27567	L30378-F73
Q56898	L33992-F5
Q70484	L29846-F135
Q28918	L33992-F5
Q33926	L29846-F135
Q1607	L26897-F5
Q30556	L32397-F4
Q23703	L32321-F4
Q43556	L33992-F1
Q52219	L33992-F5
Q56440	L33992-F5
Q45785	L32321-F7
Q3895	L27257-F128
Q27301	L31801-F218
Q66910	L33992-F5
Q21493	L33992-F5
Q51814	L33143-F137
Q53791	L32678-F237
Q42882	L30229-F4
Q9145	L28295-F77
Q47522	L33992-F5
Q9252	L28296-F4
Q9088	L28295-F77
Q61807	L31870-F10
Q34896	L33992-F1
Q25919	L30746-F243
Q46068	L33992-F5
Q27530	L33143-F137
Q29035	L33992-F92
Q40303	L34570-F68
Q49182	L33992-F1
Q43137	L33992-F5
Q56476	L32321-F4
Q17333	L33992-F5
Q60997	L33992-F41
Q42246	L30229-F51
Q53861	L33621-F135
Q1946	L26989-F71
Q44886	L33992-F8
Q19161	L30229-F7
Q64609	L30229-F10
Q51244	L34570-F68
Q49820	L32678-F79
Q1672	L26902-F300
Q31272	L32308-F78
Q54181	L33992-F89
Q12384	L28987-F209
Q53214	L32308-F71
Q35606	L32321-F4
Q14020	L29049-F129
Q46782	L33992-F8
Q24330	L30229-F13
Q36616	L32678-F79
Q1646	L26902-F19
Q53104	L30229-F47
Q41375	L32321-F4
Q68439	L33992-F1
Q68158	L32672-F28
Q38137	L33992-F5
Q15342	L29049-F137
Q17161	L32649-F169
Q17161	L32649-F171
Q1132	L26747-F177
Q56399	L33992-F5
Q6638	L27984-F10
Q64088	L33992-F5
Q32244	L31265-F135
Q21768	L33992-F14
Q15757	L29049-F137
Q36895	L33992-F5
Q12330	L28987-F215
Q32123	L33992-F5
Q6627	L27984-F10
Q58203	L33992-F103
Q46978	L34570-F68
Q44730	L32187-F1
Q24409	L33992-F8
Q19377	L31856-F7
Q47914	L31856-F13
Q17901	L30229-F7
Q56188	L34570-F68
Q65360	L33992-F103
Q64218	L33992-F8
Q825	L26736-F183
Q31917	L34638-F46
Q25004	L32647-F1
Q54827	L33994-F237
Q49582	L33992-F8
Q52347	L31801-F1
Q21669	L34570-F71
Q1031	L26736-F183
Q17109	L33992-F5
Q26268	L33992-F1
Q20470	L30229-F7
Q35176	L33992-F1
Q59859	L30229-F7
Q30271	L31801-F192
Q22114	L30229-F7
Q29796	L33992-F8
Q39615	L31801-F4
Q34805	L30229-F4
Q41481	L33992-F5
Q70013	L33992-F5
Q38466	L33992-F1
Q55257	L33992-F5
Q51740	L33992-F1
Q54933	L33992-F1
Q26870	L33992-F8
Q42387	L33992-F5
Q27356	L30229-F7
Q66318	L32321-F4
Q64431	L33992-F1
Q42311	L33992-F1
Q70515	L33992-F5
Q24932	L33992-F1
Q21748	L33992-F1
Q58958	L33992-F5
Q38520	L33992-F14
Q24656	L33992-F1
Q1505	L26837-F68
Q10170	L28454-F142
Q61581	L29296-F4
Q56853	L33992-F5
Q62877	L30484-F4
Q65763	L33992-F1
Q18607	L33992-F5
Q6862	L28013-F7
Q35834	L33992-F1
Q29359	L30484-F13
Q12341	L28987-F209
Q67027	L33992-F8
Q33780	L30761-F4
Q56287	L33992-F8
Q38563	L30229-F13
Q50992	L33143-F137
Q6857	L28013-F7
Q19799	L33992-F1
Q57930	L31385-F18
Q43788	L31385-F195
Q66091	L30229-F10
Q16515	L33992-F5
Q61576	L33992-F23
Q28353	L30484-F4
Q55766	L31385-F64
Q38802	L32349-F1
Q63622	L31385-F51
Q38937	L30484-F4
Q38453	L30229-F10
Q16764	L33992-F14
Q26100	L33992-F92
Q53173	L33992-F97
Q53173	L33992-F95
Q29930	L31801-F218
Q39411	L33992-F5
Q47358	L33992-F5
Q30315	L33992-F5
Q69359	L33992-F5
Q15964	L31385-F18
Q26564	L31385-F25
Q44507	L31385-F213
Q40069	L30484-F4
Q33344	L31385-F68
Q40074	L30229-F4
Q8530	L28263-F1
Q22100	L32321-F4
Q8514	L28263-F64
Q36508	L30169-F4
Q28101	L30774-F4
Q71174	L33992-F5
Q71246	L33992-F1
Q18812	L33992-F18
Q64946	L33992-F14
Q43295	L33992-F5
Q26235	L33992-F1
Q66240	L29261-F180
Q17630	L30229-F4
Q62369	L32321-F4
Q39056	L33992-F1
Q38759	L33143-F137
Q54288	L33992-F18
Q28060	L33992-F8
Q10659	L28472-F193
Q31953	L33992-F14
Q57221	L33992-F1
Q53877	L33992-F1
Q56934	L32321-F4
Q62357	L30772-F128
Q35180	L32321-F4
Q65800	L30772-F128
Q32838	L33992-F1
Q39513	L33992-F14
Q53613	L33992-F5
Q44779	L32584-F177
Q65858	L33992-F5
Q1826	L26953-F2
Q68041	L31447-F1
Q55049	L33992-F5
Q43990	L33992-F1
Q12164	L28935-F109
Q24030	L33992-F89
Q40562	L30484-F89
Q18627	L33992-F1
Q27077	L32321-F4
Q34045	L33992-F5
Q39104	L33992-F1
Q55730	L33992-F14
Q70784	L32647-F195
Q58740	L33992-F5
Q28652	L33992-F5
Q28067	L33992-F5
Q61176	L33143-F137
Q10468	L28472-F208
Q70002	L33992-F1
Q49408	L33992-F1
Q34696	L33585-F121
Q66394	L33992-F5
Q882	L26736-F1
Q50758	L33992-F14
Q31297	L33992-F14
Q69284	L33992-F92
Q24778	L33992-F5
Q48285	L33992-F14
Q48109	L32321-F4
Q41318	L33992-F1
Q33485	L32308-F10
Q29128	L30229-F7
Q70235	L31447-F4
Q35712	L33992-F1
Q16597	L32647-F195
Q46327	L33992-F5
Q45006	L33585-F121
Q53238	L32387-F183
Q30409	L33585-F128
Q40299	L33992-F18
Q25797	L33585-F121
Q60182	L33992-F8
Q55737	L33992-F1
Q23447	L31447-F4
Q20173	L33992-F1
Q51651	L32308-F4
Q19933	L33992-F1
Q65078	L32308-F4
Q23773	L33992-F1
Q35558	L32682-F4
Q24389	L33992-F1
Q30318	L33992-F5
Q63521	L31447-F4
Q66803	L31447-F16
Q17912	L31782-F514
Q12984	L29049-F8
Q45360	L32308-F4
Q37396	L33992-F1
Q26416	L33992-F103
Q52771	L33994-F64
Q28097	L32321-F7
Q22839	L32647-F335
Q15998	L32321-F7
Q54988	L31801-F308
Q69897	L33994-F64
Q23934	L33992-F1
Q15620	L29049-F137
Q48085	L33992-F5
Q45451	L32321-F4
Q49534	L33992-F1
Q40663	L29261-F68
Q63143	L33992-F5
Q45542	L33992-F1
Q44911	L33992-F1
Q34055	L29942-F214
Q22492	L33992-F14
Q60092	L29942-F196
Q50873	L29942-F196
Q55149	L33992-F14
Q6986	L28023-F205
Q52305	L33992-F14
Q37508	L32321-F4
Q44436	L34350-F1
Q50159	L32649-F1
Q66182	L29942-F196
Q12519	L29018-F1
Q39939	L33992-F14
Q70248	L33992-F1
Q31656	L29942-F214
Q58324	L33992-F92
Q32764	L33992-F1
Q42746	L32321-F4
Q34627	L33992-F1
Q66419	L32647-F195
Q49061	L33992-F5
Q19541	L33992-F5
Q27525	L33143-F137
Q24465	L33992-F14
Q68308	L33992-F5
Q25772	L33992-F8
Q30654	L29261-F68
Q70760	L32321-F4
Q48216	L33992-F1
Q39027	L33992-F5
Q37960	L32321-F4
Q22885	L33992-F1
Q16081	L33992-F1
Q58516	L31418-F209
Q57289	L30229-F4
Q24534	L33992-F5
Q44962	L34280-F75
Q36453	L29942-F214
Q45966	L33992-F14
Q12525	L29018-F1
Q30647	L30484-F40
Q53632	L29859-F157
Q41343	L33992-F14
Q52225	L32649-F1
Q27205	L30229-F1
Q43727	L33992-F5
Q66013	L31385-F64
Q22982	L30229-F4
Q58711	L30484-F4
Q69666	L33992-F1
Q47718	L33992-F5
Q64466	L33992-F23
Q66547	L33992-F1
Q34630	L33992-F1
Q61344	L30484-F4
Q51629	L33992-F31
Q25808	L33992-F1
Q24433	L33992-F23
Q50761	L33992-F1
Q54885	L33992-F112
Q55616	L33992-F1
Q38392	L33992-F5
Q40105	L33992-F1
Q40768	L33992-F5
Q48748	L30484-F40
Q67713	L32308-F1
Q21277	L33992-F1
Q41122	L32649-F1
Q25185	L32321-F10
Q40233	L32061-F17
Q55504	L33992-F5
Q31203	L33992-F1
Q24289	L32321-F10
Q20403	L33585-F121
Q23716	L33992-F1
Q61335	L33992-F31
Q35932	L33992-F14
Q24763	L33992-F1
Q44643	L33992-F14
Q29008	L33992-F1
Q50497	L32321-F4
Q42804	L33992-F14
Q17842	L30229-F4
Q43570	L33585-F240
Q29093	L33992-F1
Q44079	L29942-F214
Q24583	L29522-F1
Q56339	L32321-F10
Q14700	L29049-F14
Q10512	L28472-F211
Q27146	L33992-F89
Q17031	L33992-F8
Q62746	L30633-F19
Q59713	L33992-F89
Q28348	L33992-F1
Q5465	L27848-F290
Q5465	L27848-F291
Q9469	L28355-F7
Q36092	L32308-F4
Q53552	L32308-F260
Q56285	L33994-F99
Q49560	L31801-F1
Q66955	L32476-F200
Q7414	L28082-F2
Q52377	L33994-F71
Q47754	L31385-F75
Q31327	L33992-F1
Q26297	L30484-F7
Q31602	L32649-F83
Q2319	L26989-F23
Q11582	L28792-F1
Q26418	L32321-F4
Q17514	L30532-F1
Q52523	L32321-F4
Q11544	L28792-F4
Q59184	L31385-F75
Q47976	L32321-F4
Q69628	L33992-F1
Q22378	L33992-F14
Q58791	L33992-F14
Q67033	L31801-F218
Q69100	L33992-F5
Q11587	L28792-F4
Q48732	L33992-F14
Q16278	L33992-F14
Q7391	L28082-F166
Q41027	L33585-F121
Q66210	L32535-F68
Q12379	L28987-F68
Q59801	L29942-F201
Q41103	L33992-F14
Q51493	L29261-F75
Q12500	L28987-F4
Q56838	L33992-F14
Q18202	L32678-F237
Q32237	L33585-F180
Q60213	L29859-F193
Q59147	L34638-F1
Q18618	L33992-F31
Q24894	L29191-F166
Q47483	L32702-F8
Q14203	L29049-F2
Q44600	L33992-F89
Q41005	L31801-F218
Q63488	L33992-F5
Q1906	L26989-F4
Q27994	L33992-F5
Q16672	L32349-F55
Q69429	L31801-F218
Q50804	L33992-F5
Q42873	L30772-F2
Q58451	L34638-F1
Q35404	L33992-F14
Q22474	L29942-F1
Q56291	L33992-F14
Q65163	L32308-F75
Q69387	L29859-F185
Q7469	L28082-F166
Q36522	L31870-F4
Q66741	L33992-F14
Q30301	L32308-F103
Q56847	L33992-F31
Q35004	L34638-F18
Q44332	L33992-F1
Q38320	L34638-F6
Q50652	L33992-F1
Q14980	L29049-F337
Q52969	L33992-F5
Q22872	L34638-F6
Q62641	L33992-F14
Q47069	L33992-F5
Q31899	L33992-F1
Q33120	L29191-F4
Q26822	L33992-F14
Q37203	L33992-F5
Q18384	L33992-F5
Q20853	L33992-F5
Q2804	L26989-F49
Q55415	L32649-F7
Q69590	L33992-F1
Q63123	L33585-F112
Q67860	L32760-F186
Q2472	L26989-F4
Q28600	L33992-F14
Q35571	L33585-F121
Q45763	L32760-F186
Q50937	L33585-F121
Q64347	L32308-F290
Q51007	L32308-F68
Q4654	L27497-F267
Q19446	L33992-F31
Q67614	L34638-F6
Q35402	L33992-F5
Q52369	L33992-F14
Q51576	L33992-F100
Q23797	L29859-F193
Q42061	L34196-F166
Q40155	L31870-F4
Q53888	L33327-F68
Q20700	L33992-F14
Q42935	L33992-F14
Q4601	L27481-F4
Q65680	L33327-F68
Q50906	L33992-F1
Q35555	L29191-F166
Q55529	L33992-F5
Q26947	L33992-F1
Q913	L26736-F1
Q53905	L34196-F192
Q26942	L33992-F5
Q32765	L33992-F31
Q65206	L32678-F198
Q30811	L32678-F69
Q54443	L33264-F206
Q69377	L32678-F167
Q8836	L28265-F531
Q29719	L33992-F5
Q3288	L27148-F8
Q12400	L28987-F213
Q65300	L32678-F72
Q63524	L30229-F7
Q9342	L28346-F71
Q65777	L33992-F1
Q35675	L32678-F72
Q12327	L28987-F215
Q34566	L32678-F69
Q30927	L33992-F5
Q8714	L28265-F531
Q9168	L28295-F182
Q29026	L33992-F5
Q17517	L33992-F5
Q46967	L32308-F92
Q8814	L28265-F567
Q64846	L32870-F86
Q69611	L33992-F5
Q70058	L32678-F69
Q43707	L33992-F5
Q4167	L27318-F551
Q393	L29285-F153
Q7294	L28061-F278
Q69935	L30229-F4
Q61452	L30229-F4
Q42790	L33992-F5
Q54874	L30229-F17
Q68007	L33992-F14
Q42980	L31801-F218
Q64940	L33992-F5
Q19731	L33992-F5
Q64386	L33613-F212
Q17432	L33992-F5
Q30480	L32321-F10
Q69315	L30229-F1
Q26497	L33992-F1
Q2753	L26989-F38
Q63779	L33613-F215
Q6747	L27994-F1
Q6747	L28533-F1
Q44629	L32678-F175
Q60299	L32349-F52
Q62865	L30547-F2
Q21294	L32321-F4
Q2157	L26989-F71
Q22599	L30688-F430
Q17426	L30547-F193
Q2213	L26989-F10
Q64484	L32321-F69
Q15108	L29049-F129
Q31803	L32844-F4
Q1159	L26766-F19
Q2025	L26989-F4
Q1178	L26766-F595
Q47508	L33992-F5
Q22442	L32919-F4
Q2611	L26989-F10
Q52591	L32678-F4
Q39935	L33992-F5
Q8763	L28265-F531
Q51984	L32678-F239
Q31753	L33992-F5
Q4156	L27318-F551
Q29291	L32678-F76
Q36908	L31793-F75
Q31946	L32321-F4
Q7418	L28082-F128
Q63804	L33992-F14
Q28805	L30229-F4
Q70173	L32321-F4
Q25585	L33992-F1
Q1908	L26989-F4
Q30213	L33992-F14
Q2030	L26989-F4
Q1129	L26747-F1
Q42954	L32321-F4
Q40237	L32678-F237
Q47357	L31793-F75
Q69356	L33992-F5
Q36624	L32649-F1
Q61086	L34570-F96
Q47748	L31793-F68
Q46709	L33992-F5
Q48013	L33992-F89
Q41051	L33992-F89
Q22452	L33242-F4
Q46309	L32678-F65
Q41886	L32321-F4
Q35983	L29666-F18
Q33066	L33242-F68
Q25449	L29666-F68
Q17818	L33992-F1
Q26581	L29801-F68
Q44712	L33992-F97
Q44712	L33992-F95
Q28199	L30229-F7
Q66509	L31558-F68
Q37663	L32678-F283
Q68996	L33992-F5
Q3215	L27148-F8
Q2791	L26989-F16
Q51949	L30772-F32
Q35393	L32308-F214
Q35393	L32308-F216
Q65363	L34196-F38
Q27339	L30774-F4
Q70285	L30547-F2
Q70968	L32678-F19
Q26024	L32678-F1
Q24223	L33242-F89
Q9970	L28393-F18
Q53417	L33992-F92
Q56695	L32308-F1
Q6419	L27858-F10
Q69417	L33992-F5
Q42465	L33994-F71
Q21540	L29942-F204
Q71419	L32308-F412
Q20884	L30547-F20
Q63226	L33992-F5
Q36861	L33994-F68
Q31151	L33992-F5
Q31022	L32349-F55
Q22118	L33992-F5
Q19121	L31801-F218
Q28854	L30939-F68
Q56757	L30547-F8
Q42479	L30746-F246
Q2781	L26989-F68
Q56130	L29942-F4
Q37276	L33992-F1
Q37993	L33992-F1
Q33790	L33992-F89
Q18290	L31801-F218
Q41425	L33992-F5
Q6377	L27858-F4
Q32418	L30761-F4
Q65754	L30229-F10
Q45059	L33585-F121
Q4782	L27553-F4
Q71120	L32649-F83
Q20288	L33992-F1
Q58763	L32321-F4
Q2326	L26989-F68
Q43620	L30547-F306
Q6390	L27858-F4
Q56400	L32308-F1
Q29278	L33992-F1
Q2684	L26989-F10
Q54660	L31870-F4
Q2302	L26989-F23
Q44166	L32321-F4
Q31131	L31870-F4
Q32050	L31385-F64
Q27766	L33992-F5
Q2754	L26989-F64
Q25349	L33585-F121
Q45692	L32649-F83
Q46721	L32678-F202
Q34299	L32678-F207
Q2658	L26989-F68
Q52757	L30229-F4
Q29310	L31801-F192
Q44007	L33992-F14
Q33372	L32308-F1
Q38645	L29296-F136
Q52847	L34196-F8
Q16922	L32647-F10
Q41789	L30547-F306
Q1083	L26736-F180
Q28149	L33992-F14
Q55499	L33992-F5
Q44865	L32308-F1
Q38322	L33992-F1
Q56715	L32308-F16
Q55413	L33992-F1
Q45234	L32584-F177
Q24070	L33992-F1
Q36674	L32321-F4
Q13769	L29049-F2
Q29205	L33254-F4
Q62745	L32308-F68
Q46545	L32856-F208
Q38462	L33992-F5
Q34973	L33598-F34
Q53903	L30035-F18
Q35611	L33992-F5
Q27697	L33598-F32
Q26217	L30035-F17
Q62538	L33613-F64
Q47138	L32321-F4
Q59797	L32308-F75
Q31762	L33992-F31
Q32229	L33992-F5
Q19570	L31870-F4
Q20128	L33992-F5
Q42195	L32584-F177
Q59070	L33613-F191
Q17253	L33992-F5
Q52790	L33585-F136
Q6422	L27858-F4
Q15298	L29049-F2
Q51143	L32308-F68
Q24542	L33992-F1
Q52150	L32308-F75
Q65313	L33992-F1
Q7472	L28082-F166
Q46637	L32308-F68
Q61727	L30772-F10
Q64691	L33992-F14
Q16289	L32321-F10
Q13349	L29049-F129
Q21336	L33992-F5
Q13907	L29049-F10
Q37139	L33992-F5
Q46901	L32321-F4
Q22291	L29859-F129
Q3587	L27168-F2
Q13724	L29049-F137
Q67322	L33992-F5
Q15959	L32308-F376
Q45391	L32308-F4
Q15524	L29049-F10
Q51123	L33992-F31
Q57943	L30772-F10
Q31686	L33992-F92
Q63023	L33613-F209
Q15020	L29049-F10
Q37397	L30229-F4
Q20421	L32649-F83
Q33407	L30229-F4
Q62835	L33992-F5
Q7296	L28061-F1
Q29178	L31447-F38
Q21876	L33992-F5
Q29694	L31801-F218
Q17341	L33992-F5
Q6400	L27858-F4
Q54867	L33992-F1
Q31650	L31870-F4
Q43836	L32308-F412
Q67717	L30547-F309
Q6407	L27858-F7
Q30557	L33994-F99
Q44598	L32919-F4
Q52056	L33994-F231
Q6417	L27858-F1
Q68009	L32321-F10
Q45873	L31801-F1
Q19644	L32649-F83
Q58987	L30229-F4
Q8864	L28265-F171
Q67546	L32308-F26
Q8576	L28265-F37
Q19423	L32308-F214
Q19423	L32308-F216
Q14762	L29049-F39
Q54485	L33992-F1
Q2882	L27039-F64
Q16989	L30772-F172
Q31323	L32649-F169
Q31323	L32649-F171
Q68532	L32308-F19
Q8858	L28265-F37
Q59858	L33992-F5
Q17624	L33992-F5
Q68134	L33992-F5
Q66886	L33992-F5
Q54321	L34383-F68
Q43403	L33992-F23
Q10601	L28472-F197
Q35755	L31801-F54
Q24544	L32308-F296
Q31921	L31870-F4
Q8738	L28265-F343
Q8738	L28265-F345
Q22669	L33992-F5
Q46711	L32440-F51
Q56428	L33992-F31
Q10739	L28472-F197
Q19579	L33992-F23
Q4202	L27327-F592
Q4202	L27327-F594
Q6919	L28013-F1
Q8614	L28265-F343
Q8614	L28265-F345
Q20702	L30411-F19
Q24509	L30772-F128
Q27326	L32321-F4
Q18350	L31801-F218
Q54611	L33992-F5
Q4205	L27327-F592
Q4205	L27327-F594
Q57269	L33992-F5
Q16486	L32683-F166
Q48038	L30484-F4
Q8861	L28265-F1
Q8625	L28265-F7
Q41696	L33992-F8
Q64802	L33580-F318
Q65469	L32187-F4
Q39823	L34352-F14
Q15767	L29049-F22
Q36197	L29942-F217
Q42270	L30229-F4
Q33317	L30688-F38
Q44640	L32122-F19
Q8770	L28265-F343
Q8770	L28265-F345
Q7411	L28082-F8
Q41776	L33994-F96
Q55307	L31870-F4
Q65702	L30547-F306
Q55628	L29942-F1
Q55255	L32321-F4
Q20658	L32321-F10
Q7465	L28082-F128
Q37256	L30484-F4
Q69421	L33992-F1
Q70396	L30229-F10
Q17479	L33992-F5
Q27260	L30229-F4
Q10492	L28472-F191
Q8581	L28265-F135
Q54675	L30229-F1
Q12782	L29049-F129
Q46095	L32321-F4
Q39183	L30229-F7
Q24283	L33992-F5
Q12866	L29049-F137
Q71007	L32349-F1
Q10585	L28472-F197
Q7453	L28082-F166
Q38966	L31870-F4
Q25650	L30939-F68
Q60222	L31870-F4
Q12754	L29049-F137
Q38543	L33992-F5
Q17448	L33254-F4
Q50178	L33992-F5
Q21463	L33254-F4
Q52271	L33992-F14
Q17393	L33992-F1
Q47223	L33992-F31
Q61662	L29859-F193
Q55914	L33585-F121
Q38091	L33992-F14
Q28175	L33992-F1
Q67100	L33992-F89
Q60225	L34657-F120
Q59122	L33994-F7
Q52789	L33992-F5
Q70460	L29859-F97
Q31389	L33992-F5
Q30692	L33992-F1
Q22615	L33992-F92
Q10600	L28472-F209
Q35115	L33992-F1
Q27145	L33992-F31
Q65902	L31870-F4
Q23877	L32760-F198
Q7438	L28082-F8
Q25607	L30939-F68
Q68812	L33992-F5
Q24218	L33992-F5
Q64551	L33992-F89
Q3249	L27148-F8
Q55409	L32702-F8
Q52365	L32308-F1
Q51289	L32308-F4
Q10756	L28472-F168
Q14543	L29049-F137
Q55615	L29942-F90
Q7954	L28227-F56
Q35696	L31801-F1
Q71133	L33992-F1
Q34815	L33992-F8
Q71543	L33992-F89
Q60880	L33994-F237
Q59950	L30547-F309
Q66217	L32647-F335
Q59369	L33992-F1
Q54257	L33992-F5
Q11562	L28792-F191
Q61747	L32349-F1
Q61885	L32321-F4
Q15109	L29049-F129
Q39096	L29942-F196
Q32536	L33992-F1
Q51813	L33143-F137
Q27657	L33992-F14
Q20333	L29942-F196
Q60135	L33992-F14
Q10640	L28472-F191
Q27538	L30229-F10
Q16918	L33992-F5
Q32270	L34350-F1
Q52074	L32194-F174
Q28506	L32584-F171
Q52197	L33992-F5
Q28089	L32194-F171
Q62249	L33992-F5
Q62657	L33992-F112
Q47253	L33992-F35
Q67125	L33992-F8
Q57504	L33992-F92
Q28071	L32584-F173
Q35222	L33585-F121
Q41671	L32584-F191
Q1321	L26798-F75
Q16666	L33585-F121
Q68346	L33992-F92
Q13819	L29049-F2
Q28867	L29859-F185
Q69669	L29352-F162
Q70863	L33992-F14
Q53348	L32649-F1
Q58734	L33992-F5
Q45589	L33585-F240
Q37179	L33992-F18
Q32215	L32584-F178
Q49118	L30229-F13
Q41352	L33963-F4
Q36537	L34257-F2
Q40108	L34570-F75
Q9155	L28295-F181
Q7399	L28082-F14
Q71345	L32308-F214
Q71345	L32308-F216
Q9798	L28393-F18
Q68108	L34570-F68
Q61810	L32308-F1
Q67517	L31811-F75
Q53517	L33992-F5
Q1992	L26989-F7
Q35323	L33992-F5
Q15132	L29049-F137
Q62342	L32349-F1
Q63690	L33992-F5
Q57277	L33992-F1
Q21523	L30484-F4
Q45010	L33992-F5
Q60669	L33992-F5
Q18171	L30336-F7
Q2404	L26989-F7
Q12995	L29049-F137
Q44407	L33992-F5
Q16024	L29261-F1
Q62132	L29261-F75
Q39964	L33992-F5
Q59547	L33992-F5
Q26007	L33992-F5
Q16302	L33992-F1
Q7470	L28082-F128
Q52464	L32321-F4
Q23308	L32308-F68
Q51101	L33992-F5
Q6402	L27858-F18
Q32482	L32321-F4
Q45562	L33992-F1
Q868	L26736-F180
Q57325	L30005-F206
Q20325	L33992-F5
Q63772	L33992-F14
Q62316	L33992-F92
Q33476	L32349-F28
Q24981	L34350-F188
Q21675	L32321-F82
Q40930	L30005-F205
Q22225	L33992-F31
Q949	L26736-F1
Q63182	L33992-F112
Q56546	L29735-F7
Q43047	L32760-F68
Q48375	L33992-F5
Q49246	L33992-F5
Q49921	L30005-F206
Q24318	L32702-F8
Q64578	L33992-F14
Q18899	L30005-F206
Q47769	L32308-F68
Q71473	L33585-F121
Q19375	L33992-F5
Q38763	L32584-F177
Q63364	L31547-F136
Q6379	L27858-F4
Q59026	L33992-F5
Q28154	L32308-F7
Q1848	L26989-F54
Q65541	L33992-F14
Q67934	L33992-F14
Q49423	L31385-F193
Q51818	L31385-F4
Q28707	L31385-F4
Q34375	L33992-F5
Q30368	L31385-F193
Q2238	L26989-F54
Q11736	L28844-F1
Q37280	L29859-F213
Q1964	L26989-F43
Q43607	L32649-F1
Q62825	L33992-F5
Q4824	L27585-F209
Q32151	L33264-F136
Q54764	L33992-F8
Q24822	L31547-F136
Q48144	L33992-F5
Q20295	L32308-F214
Q20295	L32308-F216
Q15533	L29049-F39
Q62585	L30229-F7
Q44686	L30229-F7
Q44810	L33992-F18
Q36328	L34196-F8
Q27779	L33992-F5
Q28908	L33992-F1
Q30825	L32308-F26
Q29600	L32308-F214
Q29600	L32308-F216
Q19978	L33580-F313
Q2314	L26989-F16
Q65786	L31262-F4
Q63695	L32321-F4
Q45565	L34257-F306
Q42534	L33992-F5
Q48440	L32649-F64
Q67663	L31801-F308
Q39904	L31801-F68
Q17973	L33992-F5
Q2205	L26989-F238
Q2365	L26989-F4
Q10388	L28472-F205
Q41421	L29261-F89
Q37611	L33992-F92
Q4948	L27585-F212
Q37483	L31265-F135
Q38823	L33992-F5
Q24193	L33992-F97
Q24193	L33992-F95
Q23809	L31265-F135
Q21707	L30229-F7
Q55555	L33992-F97
Q55555	L33992-F95
Q22564	L31801-F68
Q45641	L32387-F184
Q21520	L33992-F8
Q40400	L34603-F1
Q19518	L32321-F5
Q35426	L32308-F68
Q58768	L33254-F4
Q25948	L32308-F214
Q25948	L32308-F216
Q5460	L27848-F297
Q30063	L30169-F64
Q51333	L33992-F5
Q63498	L29769-F233
Q65004	L32919-F4
Q52938	L32781-F49
Q29584	L33992-F8
Q8760	L28265-F539
Q53694	L32187-F7
Q67269	L33992-F5
Q20518	L31801-F1
Q18930	L30229-F1
Q5245	L27598-F7
Q5245	L28347-F4
Q56835	L33992-F5
Q14687	L29049-F10
Q16775	L33992-F1
Q68345	L33992-F8
Q53654	L31801-F218
Q49029	L33992-F5
Q18594	L33992-F1
Q63454	L33992-F5
Q54551	L33992-F8
Q10661	L28472-F211
Q41678	L33992-F1
Q65534	L33992-F5
Q55763	L33992-F1
Q68098	L33992-F8
Q39306	L29232-F184
Q41109	L33992-F5
Q12302	L28987-F4
Q31538	L33992-F14
Q29524	L30229-F1
Q71575	L32321-F4
Q18950	L33992-F1
Q32401	L32321-F4
Q57095	L33992-F1
Q51428	L33992-F5
Q60238	L33992-F5
Q40633	L29232-F73
Q63653	L33992-F5
Q33603	L31801-F218
Q37907	L33992-F5
Q36205	L32321-F4
Q51575	L33992-F1
Q56540	L30169-F71
Q53255	L33992-F14
Q60626	L33992-F5
Q70653	L33992-F14
Q20206	L31801-F218
Q38615	L33992-F5
Q32349	L33992-F5
Q34479	L30229-F1
Q56099	L32321-F4
Q50975	L30939-F78
Q10526	L28472-F217
Q65495	L30169-F71
Q9530	L28393-F7
Q28216	L33992-F100
Q16359	L33992-F5
Q17775	L33992-F5
Q12316	L28987-F214
Q39506	L33992-F5
Q62874	L33992-F5
Q52014	L33992-F5
Q15921	L29049-F2
Q60358	L33992-F1
Q62995	L33992-F18
Q12421	L28987-F214
Q62182	L32349-F4
Q12361	L28987-F192
Q70427	L29232-F190
Q54251	L33992-F8
Q12403	L28987-F199
Q12392	L28987-F217
Q33122	L30939-F78
Q40484	L32649-F1
Q35796	L33992-F8
