flexeme	lexeme	lila_lemma	wikibase_entry
s3480_10285	s3480	126736	L9731
s3481_10286	s3481	126737	L9732
s3483_10287	s3483	126739	L9733
s3485_10288	s3485	126742	L9734
s3486_10289	s3486	126743	L9735
s3486_10290	s3486	126743	L9736
s3487_10291	s3487	126744	L9737
s3487_10292	s3487	126744	L9738
s3491_10293	s3491	126748	L9739
s3491_10294	s3491	126748	L9740
s3494_10295	s3494	126751	L9741
s3497_10296	s3497	126754	L9742
s3501_10297	s3501	126758	L9743
s3503_10298	s3503	126760	L9744
s3504_10299	s3504	126761	L9745
s3505_10300	s3505	126762	L9746
s3508_10301	s3508	126765	L9747
s3508_10302	s3508	126765	L9748
s3510_10303	s3510	126767	L9749
s3512_10304	s3512	126769	L9750
s3513_10305	s3513	126770	L9751
s3513_10306	s3513	126770	L9752
s3514_10307	s3514	126771	L9753
s3515_10308	s3515	126772	L9754
s3516_10309	s3516	126773	L9755
s3517_10310	s3517	126774	L9756
s3518_10311	s3518	126775	L9757
s3520_10312	s3520	126777	L9758
s3521_10313	s3521	126778	L9759
s3523_10314	s3523	126780	L9760
s3524_10315	s3524	126781	L9761
s3525_10316	s3525	126782	L9762
s3526_10317	s3526	126783	L9763
s3527_10318	s3527	126784	L9764
s3528_10319	s3528	126785	L9765
s3529_10320	s3529	126786	L9766
s3530_10321	s3530	126787	L9767
s3531_10322	s3531	126788	L9768
s3532_10323	s3532	126789	L9769
s3534_10324	s3534	126791	L9770
s3535_10325	s3535	126792	L9771
s3537_10326	s3537	126794	L9772
s3539_10327	s3539	126796	L9773
s3540_10328	s3540	126797	L9774
s3542_10329	s3542	126799	L9775
s3543_10330	s3543	126800	L9776
s3544_10331	s3544	126801	L9777
s3545_10332	s3545	126802	L9778
s3546_10333	s3546	126803	L9779
s3547_10335	s3547	126804	L9780
s3547_10336	s3547	126804	L9781
s3551_10337	s3551	126809	L9782
s3552_10338	s3552	126810	L9783
s3553_10339	s3553	126811	L9784
s3555_10340	s3555	126813	L9785
s3557_10341	s3557	126815	L9786
s3559_10342	s3559	126817	L9787
s3561_10343	s3561	126819	L9788
s3562_10344	s3562	126820	L9789
s3563_10345	s3563	126821	L9790
s3564_10346	s3564	126822	L9791
s3565_10347	s3565	126823	L9792
s3567_10348	s3567	126825	L9793
s3568_10349	s3568	126826	L9794
s3569_10350	s3569	126827	L9795
s3571_10351	s3571	126830	L9796
s3571_10352	s3571	126829	L9797
s3571_10353	s3571	126829	L9798
s3573_10354	s3573	126832	L9799
s3575_10355	s3575	126834	L9800
s3576_10356	s3576	126835	L9801
s3577_10358	s3577	126836	L9802
s3579_10359	s3579	126838	L9803
s3579_10360	s3579	126838	L9804
s3580_10361	s3580	126839	L9805
s3580_10362	s3580	126839	L9806
s3581_10363	s3581	126840	L9807
s3582_10364	s3582	126841	L9808
s3583_10365	s3583	126842	L9809
s3583_10366	s3583	126842	L9810
s3584_10367	s3584	126843	L9811
s3585_10368	s3585	126844	L9812
s3586_10369	s3586	126845	L9813
s3587_10370	s3587	126846	L9814
s3588_10371	s3588	126847	L9815
s3589_10372	s3589	126848	L9816
s3590_10373	s3590	126849	L9817
s3594_10374	s3594	126853	L9818
s3598_10375	s3598	126857	L9819
s3599_10376	s3599	126858	L9820
s3600_10377	s3600	126859	L9821
s3601_10378	s3601	126860	L9822
s3602_10379	s3602	126861	L9823
s3603_10380	s3603	126862	L9824
s3604_10381	s3604	126863	L9825
s3605_10382	s3605	126864	L9826
s3606_10383	s3606	126865	L9827
s3607_10384	s3607	126866	L9828
s3609_10385	s3609	126868	L9829
s3610_10386	s3610	126869	L9830
s3611_10387	s3611	126870	L9831
s3613_10388	s3613	126872	L9832
s3614_10389	s3614	126873	L9833
s3615_10390	s3615	126874	L9834
s3615_10391	s3615	126874	L9835
s3616_10392	s3616	126875	L9836
s3619_10393	s3619	126878	L9837
s3620_10394	s3620	126879	L9838
s3624_10395	s3624	126884	L9839
s3626_10396	s3626	126887	L9840
s3627_10397	s3627	126888	L9841
s3629_10398	s3629	126890	L9842
s3630_10399	s3630	126891	L9843
s3631_10400	s3631	126892	L9844
s3632_10401	s3632	126893	L9845
s3633_10402	s3633	126894	L9846
s3634_10403	s3634	126895	L9847
s3636_10404	s3636	126897	L9848
s3638_10405	s3638	126899	L9849
s3640_10406	s3640	126901	L9850
s3642_10407	s3642	126903	L9851
s3643_10408	s3643	126904	L9852
s3646_10409	s3646	126907	L9853
s3647_10410	s3647	126908	L9854
s3650_10411	s3650	126911	L9855
s3652_10412	s3652	126913	L9856
s3653_10413	s3653	126914	L9857
s3654_10414	s3654	126915	L9858
s3656_10415	s3656	126917	L9859
s3660_10416	s3660	126921	L9860
s3661_10417	s3661	126922	L9861
s3662_10418	s3662	126923	L9862
s3664_10419	s3664	126925	L9863
s3671_10420	s3671	126932	L9864
s3673_10421	s3673	126934	L9865
s3674_10422	s3674	126935	L9866
s3675_10423	s3675	126936	L9867
s3676_10424	s3676	126937	L9868
s3677_10425	s3677	126938	L9869
s3677_10426	s3677	126938	L9870
s3678_10427	s3678	126939	L9871
s3680_10428	s3680	126941	L9872
s3680_10429	s3680	126941	L9873
s3682_10430	s3682	126943	L9874
s3683_10431	s3683	126944	L9875
s3685_10432	s3685	126946	L9876
s3686_10433	s3686	126947	L9877
s3687_10434	s3687	126948	L9878
s3688_10435	s3688	126949	L9879
s3689_10436	s3689	126950	L9880
s3689_10437	s3689	126950	L9881
s3690_10438	s3690	126951	L9882
s3691_10439	s3691	126952	L9883
s3692_10440	s3692	126953	L9884
s3693_10441	s3693	126954	L9885
s3694_10442	s3694	126955	L9886
s3696_10443	s3696	126957	L9887
s3699_10444	s3699	126960	L9888
s3700_10445	s3700	126961	L9889
s3701_10446	s3701	126962	L9890
s3702_10447	s3702	126963	L9891
s3704_10448	s3704	126965	L9892
s3704_sc_10449	s3704_sc	126965	L9893
s3705_10450	s3705	126966	L9894
s3706_10451	s3706	126967	L9895
s3708_10452	s3708	126969	L9896
s3711_10453	s3711	126972	L9897
s3712_10454	s3712	126973	L9898
s3713_10455	s3713	126974	L9899
s3716_10456	s3716	126977	L9900
s3719_10457	s3719	126980	L9901
s3721_10458	s3721	126982	L9902
s3722_10459	s3722	126983	L9903
s3722_sc_10460	s3722_sc	126984	L9904
s3723_10461	s3723	126985	L9905
s3724_10462	s3724	126986	L9906
s3725_10463	s3725	126987	L9907
s3727_10464	s3727	126989	L9908
s3728_10465	s3728	126990	L9909
s3729_10466	s3729	126991	L9910
s3731_10467	s3731	126993	L9911
s3732_10468	s3732	126994	L9912
s3732_10469	s3732	126994	L9913
s3733_10470	s3733	126995	L9914
s3734_10471	s3734	126996	L9915
s3735_10472	s3735	126997	L9916
s3736_10473	s3736	126998	L9917
s3740_10474	s3740	127002	L9918
s3742_10475	s3742	127004	L9919
s3744_10476	s3744	127006	L9920
s3748_10477	s3748	127011	L9921
s3748_10478	s3748	127011	L9922
s3749_10479	s3749	127012	L9923
s3751_10480	s3751	127014	L9924
s3754_10481	s3754	127018	L9925
s3754_10482	s3754	127018	L9926
s3756_10483	s3756	127020	L9927
s3756_10484	s3756	127020	L9928
s3757_10485	s3757	127021	L9929
s3757_10487	s3757	127021	L9930
s3758_10489	s3758	127022	L9931
s3758_10490	s3758	127022	L9932
s3760_10491	s3760	127024	L9933
s3760_10492	s3760	127024	L9934
s3761_10493	s3761	127025	L9935
s3764_10494	s3764	127028	L9936
s3764_10495	s3764	127028	L9937
s3766_10496	s3766	127030	L9938
s3766_10497	s3766	127030	L9939
s3773_10498	s3773	127037	L9940
s3773_10499	s3773	127037	L9941
s3775_10500	s3775	127039	L9942
s3775_10501	s3775	127039	L9943
s3775_10502	s3775	127039	L9944
s3775_10503	s3775	127039	L9945
s3777_10504	s3777	127041	L9946
s3777_10505	s3777	127041	L9947
s3778_10506	s3778	127042	L9948
s3778_10507	s3778	127042	L9949
s3780_10510	s3780	127044	L9950
s3780_10511	s3780	127044	L9951
s3789_10512	s3789	127053	L9952
s3789_10513	s3789	127053	L9953
s3794_10516	s3794	127058	L9954
s3794_10517	s3794	127058	L9955
s3799_10518	s3799	127063	L9956
s3802_10519	s3802	127067	L9957
s3803_10520	s3803	127068	L9958
s3808_10521	s3808	127073	L9959
s3810_10522	s3810	127075	L9960
s3811_10523	s3811	127076	L9961
s3819_10524	s3819	127084	L9962
s3819_10525	s3819	127084	L9963
s3823_10526	s3823	127090	L9964
s3827_10527	s3827	127094	L9965
s3831_10528	s3831	127098	L9966
s3836_10529	s3836	127103	L9967
s3836_10530	s3836	127103	L9968
s3836_10531	s3836	127103	L9969
s3841_10532	s3841	127108	L9970
s3844_10533	s3844	127111	L9971
s3844_10534	s3844	127111	L9972
s3844_10535	s3844	127111	L9973
s3848_10536	s3848	127115	L9974
s3853_10537	s3853	127121	L9975
s3857_10538	s3857	127125	L9976
s3862_10539	s3862	127130	L9977
s3862_10540	s3862	127130	L9978
s3866_10541	s3866	127135	L9979
s3871_10542	s3871	127140	L9980
s3877_10543	s3877	127146	L9981
s3878_10544	s3878	127147	L9982
s3879_10545	s3879	127148	L9983
s3884_10546	s3884	127153	L9984
s3906_10547	s3906	127177	L9985
s3920_10548	s3920	127191	L9986
s3953_10549	s3953	127229	L9987
s3954_10550	s3954	127230	L9988
s4021_10551	s4021	127302	L9989
s4021_10552	s4021	127302	L9990
s4028_10553	s4028	127311	L9991
s4031_10554	s4031	127314	L9992
s4038_10555	s4038	127321	L9993
s4040_10556	s4040	126741	L9994
s6133_10557	s6133	127324	L9995
s6230_10558	s6230	127328	L9996
s6234_10559	s6234	127332	L9997
s6237_10560	s6237	127335	L9998
s6346_10561	s6346	127338	L9999
s6346_10562	s6346	127338	L10000
s7731_10563	s7731	127367	L10001
s7998_10564	s7998	127372	L10002
s8575_10565	s8575	127381	L10003
s9575_10566	s9575	127405	L10004
s9912_10567	s9912	127412	L10005
s9994_10568	s9994	127506	L10006
s9994_10569	s9994	127506	L10007
t0003_10570	t0003	127515	L10008
t0007_10571	t0007	127520	L10009
t0007_sc_10572	t0007_sc	127521	L10010
t0017_10573	t0017	127532	L10011
t0023_10574	t0023	127538	L10012
t0033_10575	t0033	127552	L10013
t0035_10576	t0035	127555	L10014
t0043_10577	t0043	127564	L10015
t0045_10578	t0045	127566	L10016
t0056_10579	t0056	127577	L10017
t0056_10580	t0056	127577	L10018
t0068_10581	t0068	127590	L10019
t0069_10582	t0069	127591	L10020
t0090_10583	t0090	127613	L10021
t0096_10584	t0096	127620	L10022
t0096_10585	t0096	127620	L10023
t0117_10587	t0117	127643	L10024
t0117_sc_10588	t0117_sc	127644	L10025
t0129_10589	t0129	127656	L10026
t0156_10590	t0156	127684	L10027
t0174_10591	t0174	127704	L10028
t0200_10592	t0200	127731	L10029
t0228_10593	t0228	127759	L10030
t0231_10594	t0231	127762	L10031
t0241_10595	t0241	127773	L10032
t0263_10596	t0263	127795	L10033
t0263_10597	t0263	127795	L10034
t0273_10598	t0273	127805	L10035
t0273_10599	t0273	127805	L10036
t0273_10600	t0273	127805	L10037
t0278_10602	t0278	127811	L10038
t0279_10603	t0279	127812	L10039
t0284_10604	t0284	127817	L10040
t0289_10605	t0289	127822	L10041
t0291_10608	t0291	127825	L10042
t0291_10609	t0291	127825	L10043
t0315_10610	t0315	127850	L10044
t0319_10611	t0319	127855	L10045
t0336_10612	t0336	127873	L10046
t0343_10613	t0343	127881	L10047
t0343_10614	t0343	127880	L10048
t0348_10616	t0348	127887	L10049
t0349_10617	t0349	127888	L10050
t0360_10618	t0360	127899	L10051
t0371_10619	t0371	127911	L10052
t0371_10620	t0371	127911	L10053
t0378_10621	t0378	127920	L10054
t0388_10622	t0388	127931	L10055
t0395_10623	t0395	127939	L10056
t0410_10624	t0410	127954	L10057
t0418_10625	t0418	127962	L10058
t0418_10626	t0418	127962	L10059
t0418_10627	t0418	127962	L10060
t0418_10628	t0418	127962	L10061
t0441_10629	t0441	127986	L10062
t0441_10630	t0441	127985	L10063
t0441_10631	t0441	127985	L10064
t0445_10632	t0445	127991	L10065
t0450_10633	t0450	127997	L10066
t0487_10634	t0487	128040	L10067
t0503_10635	t0503	128056	L10068
t0504_10636	t0504	128057	L10069
t0513_10637	t0513	128067	L10070
t0585_10638	t0585	128144	L10071
t0592_10639	t0592	128151	L10072
t0605_10640	t0605	128165	L10073
t0605_10641	t0605	128165	L10074
t0646_10642	t0646	128210	L10075
t0675_10643	t0675	128242	L10076
t0675_10644	t0675	128242	L10077
t0675_10646	t0675	128241	L10078
t0695_10648	t0695	128263	L10079
t0696_10649	t0696	128264	L10080
t0696_sc_10650	t0696_sc	128265	L10081
t0710_10651	t0710	128280	L10082
t0710_10652	t0710	128280	L10083
t0712_10653	t0712	128282	L10084
t0712_10654	t0712	128282	L10085
t0716_10655	t0716	128287	L10086
t0716_10656	t0716	128287	L10087
t0716_10657	t0716	128287	L10088
t0716_10658	t0716	128287	L10089
t0716_10659	t0716	128287	L10090
t0717_10660	t0717	128288	L10091
t0718_10661	t0718	128289	L10092
t0726_10662	t0726	128297	L10093
t0726_10663	t0726	128297	L10094
t0743_10664	t0743	128318	L10095
t0747_10665	t0747	128322	L10096
t0751_10666	t0751	128326	L10097
t0752_10667	t0752	128327	L10098
t0753_10668	t0753	128328	L10099
t0777_10669	t0777	128354	L10100
t0780_10670	t0780	128357	L10101
t0780_10671	t0780	128357	L10102
t0785_10673	t0785	128362	L10103
t0795_10674	t0795	128372	L10104
t0796_10675	t0796	128373	L10105
t0797_10676	t0797	128374	L10106
t0803_10677	t0803	128380	L10107
t0804_10678	t0804	128381	L10108
t0804_10679	t0804	128381	L10109
t0811_10680	t0811	128388	L10110
t0835_10681	t0835	128421	L10111
t0849_10682	t0849	128437	L10112
t0854_10683	t0854	128442	L10113
t0855_10684	t0855	128443	L10114
t0855_sc_10685	t0855_sc	128444	L10115
t0858_10686	t0858	128447	L10116
t0860_10687	t0860	128449	L10117
t0862_10688	t0862	128451	L10118
t0863_10689	t0863	128452	L10119
t0863_10690	t0863	128452	L10120
t0865_10691	t0865	128454	L10121
t0872_10692	t0872	128462	L10122
t0884_10693	t0884	128476	L10123
t0919_10694	t0919	128512	L10124
t0926_10695	t0926	128519	L10125
t0926_10696	t0926	128519	L10126
t0926_10697	t0926	128519	L10127
t0927_10700	t0927	128520	L10128
t0927_10701	t0927	128520	L10129
t0927_10702	t0927	128520	L10130
t0927_10703	t0927	128520	L10131
t0933_10704	t0933	128526	L10132
t0956_10705	t0956	128552	L10133
t0957_10706	t0957	128553	L10134
t0957_10707	t0957	128553	L10135
t0957_10708	t0957	128553	L10136
t0957_10709	t0957	128553	L10137
t0967_10710	t0967	128563	L10138
t0970_10711	t0970	128568	L10139
t0973_10714	t0973	128571	L10140
t0978_10715	t0978	128576	L10141
t0979_10716	t0979	128577	L10142
t0980_10717	t0980	128578	L10143
t0980_10718	t0980	128578	L10144
t0980_10719	t0980	128578	L10145
t0982_10720	t0982	128580	L10146
t0983_10721	t0983	128581	L10147
t0985_10722	t0985	128583	L10148
t0985_10723	t0985	128583	L10149
t0985_10724	t0985	128583	L10150
t0988_10726	t0988	128586	L10151
t0993_10728	t0993	128591	L10152
t0993_10731	t0993	128591	L10153
t0993_10734	t0993	128591	L10154
t0994_10737	t0994	128592	L10155
t0994_10738	t0994	128592	L10156
t0994_10739	t0994	128592	L10157
t0994_10740	t0994	128592	L10158
t0995_10741	t0995	128593	L10159
t0995_10742	t0995	128593	L10160
t0995_10743	t0995	128593	L10161
t0997_10747	t0997	128595	L10162
t1001_10748	t1001	128599	L10163
t1002_10749	t1002	128600	L10164
t1005_10750	t1005	128603	L10165
t1007_10751	t1007	128605	L10166
t1009_10752	t1009	128607	L10167
t1013_10753	t1013	128611	L10168
t1014_10754	t1014	128612	L10169
t1017_10755	t1017	128615	L10170
t1019_10756	t1019	128617	L10171
t1021_10757	t1021	128619	L10172
t1023_10758	t1023	128621	L10173
t1024_10759	t1024	128622	L10174
t1026_10760	t1026	128624	L10175
t1027_10761	t1027	128625	L10176
t1027_10762	t1027	128625	L10177
t1028_10763	t1028	128626	L10178
t1028_10764	t1028	128626	L10179
t1032_10765	t1032	128630	L10180
t1032_10766	t1032	128630	L10181
t1032_10767	t1032	128630	L10182
t1033_10768	t1033	128631	L10183
t1033_10769	t1033	128631	L10184
t1033_10770	t1033	128631	L10185
t1033_10771	t1033	128631	L10186
t1033_10772	t1033	128631	L10187
t1033_10773	t1033	128631	L10188
t1033_10774	t1033	128631	L10189
t1033_10775	t1033	128631	L10190
t1033_10776	t1033	128631	L10191
t1033_10777	t1033	128631	L10192
t1037_10778	t1037	128635	L10193
t1040_10779	t1040	128638	L10194
t1041_10780	t1041	128639	L10195
t1042_10781	t1042	128640	L10196
t1047_10782	t1047	128645	L10197
t1049_10783	t1049	128647	L10198
t1049_10784	t1049	128647	L10199
t1049_10785	t1049	128647	L10200
t1050_10786	t1050	128648	L10201
t1050_10787	t1050	128648	L10202
t1050_10788	t1050	128648	L10203
t1055_10789	t1055	128653	L10204
t1055_10790	t1055	128653	L10205
t1055_10791	t1055	128653	L10206
t1057_10792	t1057	128655	L10207
t1057_10793	t1057	128655	L10208
t1057_10794	t1057	128655	L10209
t1058_10795	t1058	128656	L10210
t1061_10796	t1061	128659	L10211
t1061_10797	t1061	128659	L10212
t1061_10798	t1061	128659	L10213
t1063_10799	t1063	128661	L10214
t1067_10801	t1067	128665	L10215
t1068_10802	t1068	128666	L10216
t1068_10803	t1068	128666	L10217
t1068_10804	t1068	128666	L10218
t1069_10805	t1069	128667	L10219
t1070_10806	t1070	128668	L10220
t1070_10807	t1070	128668	L10221
t1070_10808	t1070	128668	L10222
t1072_10809	t1072	128670	L10223
t1073_10810	t1073	128671	L10224
t1074_10811	t1074	128672	L10225
t1078_10812	t1078	128676	L10226
t1080_10813	t1080	128678	L10227
t1080_10814	t1080	128678	L10228
t1080_10815	t1080	128678	L10229
t1081_10816	t1081	128679	L10230
t1082_10817	t1082	128680	L10231
t1082_10818	t1082	128680	L10232
t1082_10819	t1082	128680	L10233
t1084_10820	t1084	128682	L10234
t1087_10821	t1087	128685	L10235
t1093_10822	t1093	128692	L10236
t1095_10823	t1095	128694	L10237
t1096_10824	t1096	128695	L10238
t1099_10825	t1099	128698	L10239
t1099_10826	t1099	128698	L10240
t1099_10827	t1099	128698	L10241
t1101_10829	t1101	128700	L10242
t1102_10830	t1102	128701	L10243
t1104_10831	t1104	128703	L10244
t1108_10832	t1108	128707	L10245
t1109_10833	t1109	128708	L10246
t1109_10834	t1109	128708	L10247
t1109_10835	t1109	128708	L10248
t1109_10836	t1109	128708	L10249
t1109_10837	t1109	128708	L10250
t1110_10838	t1110	128709	L10251
t1112_10839	t1112	128711	L10252
t1112_10840	t1112	128711	L10253
t1112_10841	t1112	128711	L10254
t1113_10842	t1113	128712	L10255
t1113_10843	t1113	128712	L10256
t1113_10844	t1113	128712	L10257
t1116_10845	t1116	128715	L10258
t1116_10846	t1116	128715	L10259
t1116_10847	t1116	128715	L10260
t1116_10848	t1116	128715	L10261
t1117_10849	t1117	128716	L10262
t1118_10850	t1118	128717	L10263
t1118_10851	t1118	128717	L10264
t1118_10852	t1118	128717	L10265
t1119_10853	t1119	128718	L10266
t1121_10854	t1121	128720	L10267
t1143_10855	t1143	128749	L10268
t1144_10856	t1144	128750	L10269
t1148_10857	t1148	128754	L10270
t1153_10858	t1153	128759	L10271
t1156_10859	t1156	128762	L10272
t1176_10860	t1176	128787	L10273
t1184_10861	t1184	128795	L10274
t1223_10862	t1223	128840	L10275
t1268_10863	t1268	128890	L10276
t1312_10864	t1312	128941	L10277
t1337_10865	t1337	128969	L10278
t1337_10866	t1337	128969	L10279
t1349_10867	t1349	128981	L10280
t1349_10868	t1349	128981	L10281
t1351_10869	t1351	128983	L10282
t1354_10870	t1354	128986	L10283
t1354_10871	t1354	128986	L10284
t1361_10872	t1361	128993	L10285
t1361_10873	t1361	128993	L10286
t1379_10875	t1379	129011	L10287
t1380_10876	t1380	129012	L10288
t1380_10877	t1380	129012	L10289
t1390_10878	t1390	129025	L10290
t1406_10879	t1406	129043	L10291
t1409_10880	t1409	129046	L10292
t1420_10881	t1420	129057	L10293
t1452_10882	t1452	129090	L10294
t1453_10883	t1453	129091	L10295
t1459_10884	t1459	129098	L10296
t1463_10885	t1463	129106	L10297
t1463_10886	t1463	129106	L10298
t1464_10887	t1464	129107	L10299
t1468_10888	t1468	129113	L10300
t1470_10889	t1470	129115	L10301
t1473_10890	t1473	129119	L10302
t1497_10892	t1497	129149	L10303
t1498_10893	t1498	129150	L10304
t1688_10894	t1688	129161	L10305
t1690_10895	t1690	129163	L10306
t1694_10896	t1694	129167	L10307
t1696_10897	t1696	129169	L10308
t1705_10898	t1705	129180	L10309
t1705_10899	t1705	129180	L10310
t1710_10900	t1710	129185	L10311
t1711_10901	t1711	129186	L10312
t1712_10902	t1712	129188	L10313
t1712_10903	t1712	129188	L10314
t1712_10904	t1712	129188	L10315
t1712_10905	t1712	129187	L10316
t1712_10906	t1712	129187	L10317
t1712_10907	t1712	129187	L10318
t1712_10908	t1712	129189	L10319
t1712_10909	t1712	129189	L10320
t1712_10910	t1712	129189	L10321
t1720_10911	t1720	129197	L10322
t1723_10912	t1723	129200	L10323
t1724_10913	t1724	129201	L10324
t1725_10914	t1725	129202	L10325
t1725_sc_10915	t1725_sc	129203	L10326
t1732_10916	t1732	129210	L10327
t1738_10917	t1738	129217	L10328
t1743_10918	t1743	129224	L10329
t1743_10919	t1743	129224	L10330
t1747_10921	t1747	129228	L10331
t1761_10922	t1761	129241	L10332
t1770_10923	t1770	129250	L10333
t1775_10924	t1775	129255	L10334
t1783_10925	t1783	129264	L10335
t1783_10926	t1783	129264	L10336
t1792_10927	t1792	129273	L10337
t1792_10928	t1792	129273	L10338
t1810_10929	t1810	129290	L10339
t1820_10930	t1820	129298	L10340
t1829_10931	t1829	129307	L10341
t1843_10932	t1843	129322	L10342
t1860_10933	t1860	129339	L10343
t1860_10934	t1860	129339	L10344
t8313_10935	t8313	129360	L10345
t9036_10936	t9036	129376	L10346
t9309_10937	t9309	129381	L10347
t9312_10938	t9312	129385	L10348
t9313_10939	t9313	129386	L10349
t9314_10940	t9314	129387	L10350
t9314_sc_10941	t9314_sc	129388	L10351
t9726_10942	t9726	129400	L10352
t9726_10943	t9726	129400	L10353
t9873_10944	t9873	129406	L10354
t9978_10945	t9978	129431	L10355
u0010_10946	u0010	129465	L10356
u0010_10947	u0010	129465	L10357
u0010_10948	u0010	129465	L10358
u0013_10949	u0013	129468	L10359
u0013_10950	u0013	129468	L10360
u0013_10951	u0013	129468	L10361
u0014_10952	u0014	129469	L10362
u0017_10953	u0017	129472	L10363
u0021_10954	u0021	129476	L10364
u0024_10955	u0024	129481	L10365
u0029_10956	u0029	129486	L10366
u0035_10957	u0035	129492	L10367
u0035_10958	u0035	129492	L10368
u0037_10959	u0037	129495	L10369
u0038_10960	u0038	129497	L10370
u0047_10961	u0047	129506	L10371
u0048_10962	u0048	129507	L10372
u0050_10963	u0050	129509	L10373
u0056_10964	u0056	129515	L10374
u0062_10965	u0062	129521	L10375
u0064_10966	u0064	129523	L10376
u0073_10967	u0073	129535	L10377
u0083_10968	u0083	129545	L10378
u0086_10969	u0086	129549	L10379
u0096_10970	u0096	129559	L10380
u0102_10971	u0102	129565	L10381
u0112_10972	u0112	129576	L10382
u0117_10973	u0117	129581	L10383
u0119_10974	u0119	129583	L10384
u0122_10975	u0122	129587	L10385
u0144_10976	u0144	129614	L10386
u0148_10977	u0148	129619	L10387
u0150_10978	u0150	129621	L10388
u0160_10979	u0160	129633	L10389
u0174_10980	u0174	129648	L10390
u0192_10981	u0192	129667	L10391
u0193_10982	u0193	129668	L10392
u0198_10983	u0198	129673	L10393
u0203_10984	u0203	129678	L10394
u0210_10985	u0210	129685	L10395
u0217_10986	u0217	129693	L10396
u0233_10987	u0233	129712	L10397
u0238_10988	u0238	129718	L10398
u0244_10989	u0244	129724	L10399
u0246_10990	u0246	129726	L10400
u0248_10993	u0248	129728	L10401
u0271_10994	u0271	129754	L10402
u0274_10995	u0274	129757	L10403
u0274_10996	u0274	129757	L10404
u0280_10998	u0280	129766	L10405
u0284_10999	u0284	129770	L10406
u0284_11002	u0284	129770	L10407
u0293_11005	u0293	129781	L10408
